x,y,z
0.61114126,0.014367129,0.15302859
0.049598724,0.502263,0.1982826
0.90942276,0.28776315,0.55510235
0.6500191,0.5267,0.61024237
0.90608776,0.96571237,0.5169627
0.19571446,0.3401792,0.98981607
0.3969524,0.77915275,0.3363202
0.07856896,0.14693731,0.7120524
0.5582698,0.8910607,0.45022476
0.032002516,0.7683246,0.1497818
0.602554,0.27589107,0.18580054
0.09696107,0.4569636,0.08916524
0.63451844,0.3452654,0.6048453
0.3429107,0.71022356,0.33276847
0.72194433,0.16933505,0.43016595
0.14722201,0.027743444,0.24660523
0.9836935,0.70642585,0.13784383
0.58089626,0.15456572,0.60833746
0.86211646,0.5493575,0.25998875
0.3537529,0.4907618,0.5914721
0.71031487,0.58177125,0.9961046
0.8043756,0.94540817,0.5587177
0.78544545,0.55936515,0.29353964
0.22234872,0.59327745,0.9947166
0.6096945,0.96838605,0.99590397
0.36622703,0.6327409,0.55072486
0.15322609,0.76124406,0.8248993
0.0289236,0.92129683,0.9362269
0.90060264,0.90331626,0.55862486
0.7400384,0.6112671,0.7541825
0.9828258,0.34377274,0.9740358
0.64124197,0.66324806,0.12286294
0.03491089,0.30344212,0.27310255
0.37263393,0.46932235,0.88993156
0.45857432,0.850689,0.74968517
0.9150359,0.31442207,0.43059313
0.30227104,0.6613737,0.005183856
0.05878692,0.82400787,0.3920292
0.81967145,0.5215719,0.26412162
0.85885346,0.88724965,0.29564348
0.90776265,0.34667748,0.045554947
0.44360036,0.6036336,0.88445306
0.512597,0.47176027,0.66722345
0.99332637,0.15054278,0.6793664
0.5782655,0.8622716,0.7932151
0.99765325,0.11447064,0.27565882
0.27557555,0.15118442,0.8260845
0.1728011,0.17078318,0.45529354
0.7073869,0.018046629,0.556867
0.8499576,0.3720512,0.31105027
0.86162233,0.07115094,0.22829096
0.60268617,0.25297934,0.40848815
0.45014107,0.8099667,0.48240304
0.6885755,0.82035565,0.31192148
0.5874976,0.19154195,0.9271255
0.27917364,0.12937565,0.23663849
0.65340066,0.29282856,0.6431968
0.42431507,0.1557992,0.7568457
0.19436012,0.2479307,0.5986264
0.7935495,0.68933606,0.6526425
0.07130399,0.6715215,0.36122087
0.79152304,0.59213865,0.1654585
0.35438535,0.93751645,0.2897974
0.11384053,0.0982672,0.4940623
0.35188842,0.7378838,0.96750385
0.49577108,0.6566585,0.20915467
0.64372265,0.8914026,0.46907258
0.6422762,0.29467145,0.36768648
0.2444015,0.30164528,0.07737794
0.21304834,0.77704203,0.34523344
0.6989221,0.43171576,0.5597656
0.7901995,0.5694452,0.5454672
0.54869163,0.21564734,0.51866895
0.8514557,0.9276969,0.6205623
0.052236456,0.65279603,0.12909979
0.45302838,0.38679093,0.28680244
0.9083291,0.2579846,0.7065802
0.1990442,0.3633373,0.30491477
0.4204793,0.9845251,0.18367186
0.40037057,0.89636576,0.2725215
0.50156426,0.61950564,0.5855108
0.096120626,0.094169475,0.8096909
0.18588284,0.9644267,0.24569315
0.19246517,0.22069761,0.11050219
0.64237916,0.82815135,0.3449937
0.6244269,0.4138706,0.99286836
0.5091942,0.16655266,0.072845116
0.2918933,0.31428322,0.60845935
0.264261,0.2129221,0.24231651
0.549262,0.25970674,0.23347473
0.82417613,0.25900573,0.8246552
0.1223646,0.64267856,0.04433199
0.62006986,0.67869234,0.5742329
0.5805117,0.69217426,0.250249
0.78520304,0.9200173,0.2998204
0.452096,0.7722691,0.8869983
0.008794355,0.6684069,0.32040167
0.16236337,0.9324945,0.45879713
0.72964275,0.9357305,0.6560068
0.12074903,0.09746472,0.6098367
0.3005174,0.10349413,0.93072045
0.42291373,0.5472581,0.10094753
0.9398887,0.12889914,0.13957381
0.36837968,0.55102617,0.102024786
0.8414259,0.1712861,0.5240433
0.8294994,0.7175931,0.44940004
0.61668825,0.14025764,0.49407786
0.7627942,0.48560306,0.02037482
0.92180747,0.49683115,0.49218017
0.9236041,0.37854093,0.29809523
0.5829211,0.580261,0.35887522
0.6379521,0.8824674,0.59490156
0.705903,0.8222834,0.8032979
0.33137685,0.26505014,0.34450287
0.48235717,0.32118365,0.9348707
0.9910113,0.6304994,0.19488649
0.150102,0.75212276,0.06726133
0.7558506,0.9862506,0.61071384
0.039561704,0.31351295,0.11450163
0.22719856,0.3490126,0.24546495
0.1149445,0.51326,0.45509303
0.95186484,0.92872095,0.061699912
0.50721985,0.7745703,0.14264748
0.36558253,0.8812491,0.017334612
0.33846948,0.9432922,0.15788399
0.5107943,0.7753229,0.62762946
0.3607308,0.09449284,0.5538995
0.66385007,0.5281861,0.99997455
0.60047853,0.73213625,0.51745385
0.0016855559,0.86046696,0.5785542
0.9157068,0.26281506,0.3834785
0.34873036,0.49637112,0.9233403
0.9374705,0.50790304,0.022220314
0.19958274,0.4496106,0.25437516
0.9303534,0.6135428,0.20028874
0.41944838,0.54977626,0.5451496
0.60184056,0.5640315,0.2225433
0.3280228,0.4748841,0.17345077
0.17878893,0.80047774,0.9666342
0.25229773,0.45931795,0.018230986
0.54433286,0.19452175,0.8074989
0.13474356,0.8940475,0.4797191
0.63776,0.900538,0.8168255
0.35947013,0.4760437,0.9241132
0.6001984,0.46767366,0.50887024
0.24434331,0.71974367,0.8754154
0.25339445,0.47410533,0.5177364
0.9628807,0.26889896,0.8942119
0.13949476,0.43910778,0.33749655
0.51302433,0.29909667,0.85484374
0.6065603,0.44271877,0.16288158
0.61023474,0.64458585,0.36885163
0.2510442,0.37659976,0.26209703
0.535145,0.76473814,0.51267296
0.62004644,0.11143589,0.07952482
0.2840624,0.9965527,0.20952854
0.74946254,0.9766061,0.9430286
0.7976917,0.32218736,0.5417659
0.31745407,0.10051428,0.8704238
0.42827934,0.8693048,0.9693212
0.66874534,0.008533547,0.43170643
0.8075996,0.8208173,0.3459441
0.3186616,0.22751509,0.40066653
0.56677204,0.68070173,0.051450774
0.29261497,0.051357333,0.36751226
0.7211779,0.38007453,0.048936646
0.30716252,0.01136035,0.772992
0.8203722,0.9428845,0.83959264
0.11082899,0.91540724,0.50569624
0.13491319,0.42850563,0.68381417
0.59584385,0.51324844,0.9184333
0.3086822,0.5293423,0.9521875
0.12301576,0.95913535,0.8709988
0.6535137,0.7865749,0.26911685
0.5861753,0.60831505,0.55237925
0.28705963,0.7479157,0.7672698
0.94177127,0.16731927,0.6310173
0.69607407,0.5183709,0.66009736
0.8555518,0.463034,0.34985086
0.5082338,0.28710797,0.5874534
0.43037283,0.1806092,0.03434768
0.33389667,0.9334293,0.47814992
0.23863488,0.72202903,0.11909722
0.44258216,0.56786203,0.13278398
0.4569391,0.30536062,0.9350727
0.21351263,0.61329424,0.6779687
0.080766894,0.882866,0.7521297
0.43430245,0.1984293,0.06085246
0.45201516,0.8968386,0.79162544
0.34620664,0.74744487,0.77176344
0.91651994,0.6902372,0.573179
0.6385581,0.3107875,0.8424142
0.38708225,0.12422804,0.2013332
0.96978176,0.5218048,0.7329543
0.38551602,0.25519425,0.7333105
0.56324834,0.42814577,0.055847652
0.4563025,0.109975256,0.094149634
0.10999463,0.7496465,0.10687739
0.4688665,0.1778599,0.7829146
0.8238547,0.6617805,0.7465875
0.21114455,0.21049689,0.16523749
0.36407328,0.60704637,0.40278578
0.24523942,0.93994194,0.55466664
0.108290665,0.23351774,0.83940995
0.39422846,0.78837126,0.8452496
0.8782897,0.43277988,0.36014444
0.3352712,0.9598904,0.36931416
0.9543478,0.2344357,0.6889454
0.8287926,0.42243266,0.21814856
0.78218365,0.76689315,0.15921156
0.55193913,0.83144695,0.9723498
0.73065686,0.5528766,0.12086969
0.8101934,0.36652395,0.10826468
0.22793008,0.35202402,0.24251458
0.7025452,0.028232554,0.5082873
0.57462245,0.5964666,0.43330395
0.5092867,0.5286763,0.29576874
0.54517865,0.843963,0.2150011
0.1310732,0.2834315,0.5760732
0.10681531,0.39512482,0.7869699
0.6936656,0.9181518,0.66090643
0.119178474,0.06897743,0.49645138
0.668153,0.21784782,0.8892623
0.63498276,0.64047897,0.90864056
0.14691055,0.26654497,0.7026406
0.3334823,0.76093626,0.7837359
0.5817033,0.8703763,0.7998185
0.12105464,0.75280875,0.6607224
0.6243928,0.4877281,0.16411294
0.58512485,0.1499589,0.9439254
0.6554503,0.42718723,0.5847057
0.9006978,0.41489708,0.44523212
0.31709144,0.15814401,0.25058815
0.9661401,0.5058725,0.5588518
0.5465096,0.26107657,0.36231267
0.54644024,0.26495415,0.22443935
0.18950102,0.8365371,0.6457272
0.36717027,0.9871541,0.39278993
0.3377228,0.90952516,0.0845312
0.70622057,0.67370343,0.0040584975
0.7171499,0.52529347,0.19762026
0.44240832,0.39467445,0.39526778
0.5505966,0.5468617,0.4106789
0.36265945,0.9031168,0.99815744
0.07399157,0.5541935,0.21738766
0.2851569,0.4132331,0.34289807
0.35571426,0.36617848,0.88504255
0.075837605,0.24233373,0.16896926
0.3448129,0.6122222,0.6704263
0.9964077,0.2211022,0.334604
0.90283066,0.5120654,0.6063082
0.72511005,0.28074703,0.49949035
0.23553513,0.3681628,0.38734645
0.49699134,0.66496956,0.9106652
0.052045606,0.21847627,0.81740373
0.8567911,0.1861291,0.22536169
0.7703276,0.7973435,0.64793336
0.62955236,0.9580612,0.7429378
0.07045462,0.9762776,0.77680945
0.9440163,0.45537877,0.2154142
0.58288974,0.9654541,0.28257832
0.08962201,0.57124007,0.14641285
0.7493949,0.62995166,0.13692324
0.97026765,0.79814446,0.45929706
0.36601526,0.111369245,0.22188659
0.09647288,0.7138949,0.16785096
0.077787906,0.07511313,0.6131861
0.87656087,0.13898848,0.67947793
0.1353204,0.97611696,0.74805486
0.45576176,0.82083714,0.6568614
0.69864845,0.6162311,0.3896787
0.12940447,0.7451268,0.5907882
0.33741078,0.47844693,0.5052606
0.37316287,0.22982053,0.26103795
0.99357605,0.56990504,0.34257734
0.087934665,0.71310455,0.09525403
0.05007656,0.26808885,0.118578225
0.3275997,0.64546657,0.26963148
0.6138793,0.47509032,0.86750364
0.3569899,0.38462985,0.23863575
0.63249725,0.8460421,0.19641118
0.9806785,0.48949844,0.6492315
0.6502915,0.83041304,0.9104943
0.8978545,0.2971123,0.8357617
0.20927224,0.024087403,0.97418225
0.11078084,0.2317327,0.6109095
0.4804124,0.7794543,0.5921639
0.17947012,0.78162605,0.19550057
0.734827,0.9149859,0.98754555
0.554219,0.6920285,0.13429652
0.6128418,0.37803704,0.63491577
0.40113375,0.6983191,0.6235919
0.4902225,0.3942561,0.77614146
0.23394659,0.38140643,0.6165099
0.9691135,0.10646189,0.3534558
0.0648785,0.75150424,0.44173175
0.35451823,0.06208133,0.8227591
0.84660673,0.22148527,0.9436844
0.015005462,0.72527176,0.02265678
0.44612032,0.49490783,0.05044239
0.4271625,0.68523747,0.276722
0.46741423,0.3613712,0.60949147
0.32144892,0.97220314,0.52358663
0.3297241,0.3609224,0.57810336
0.78987414,0.4439495,0.0961729
0.78956527,0.8997676,0.93778664
0.46599486,0.034112986,0.80567616
0.91763216,0.88053316,0.509804
0.26217452,0.43361855,0.2929317
0.38607833,0.7246277,0.040575895
0.20236921,0.98171014,0.48825663
0.18133385,0.6585573,0.99466825
0.23130772,0.21711397,0.7561543
0.1943531,0.11721583,0.16332746
0.51629096,0.6546113,0.9541444
0.95273834,0.611736,0.4203762
0.1428578,0.15424699,0.63596797
0.6112744,0.8956769,0.45932057
0.6769329,0.8020999,0.9838865
0.24532104,0.94931173,0.59392893
0.7294111,0.18002182,0.9107858
0.73540795,0.41436964,0.80855006
0.85546994,0.71066016,0.1300755
0.65887964,0.7670599,0.83921343
0.39445782,0.9051519,0.20288718
0.677525,0.5063815,0.6259731
0.48394012,0.68766236,0.7247619
0.27420628,0.80818576,0.90278214
0.7671098,0.9027433,0.9004317
0.81864566,0.039859213,0.99351776
0.695076,0.75073713,0.8685613
0.49178767,0.013609988,0.30189297
0.95307535,0.4695855,0.51459587
0.9948305,0.8146215,0.22500403
0.62502587,0.035480555,0.21139659
0.06867492,0.6658325,0.39260855
0.5807722,0.80195796,0.26931018
0.9156809,0.061274454,0.41374195
0.79507005,0.04775742,0.5592484
0.9151794,0.6453968,0.3015925
0.9336063,0.99690014,0.24983703
0.24489076,0.45711797,0.35042682
0.66622597,0.7791812,0.8767567
0.7702258,0.2107034,0.25608382
0.06584999,0.29783353,0.26016504
0.88675,0.18728578,0.4204888
0.23337024,0.10344278,0.31626013
0.17105256,0.8500097,0.53062344
0.74292564,0.63737744,0.4750003
0.4158718,0.8343736,0.920882
0.43321002,0.54689056,0.27282703
0.49745405,0.09031005,0.07081619
0.2526988,0.7379615,0.4217085
0.62045735,0.18286127,0.59382915
0.4727832,0.92892367,0.010640068
0.9243099,0.18944576,0.18051136
0.91335124,0.99469167,0.9618531
0.18240447,0.92018974,0.6958039
0.8350919,0.76607144,0.43435585
0.89215887,0.9440243,0.78662735
0.06441974,0.032479875,0.5754316
0.41448548,0.17069131,0.8999022
0.22724383,0.6171591,0.6048763
0.05848864,0.45812482,0.55408925
0.5400097,0.7275011,0.78472894
0.39486632,0.6400964,0.8517413
0.62905085,0.8012341,0.4736586
0.28181353,0.5543744,0.6587072
0.25610048,0.9540427,0.29005343
0.5628206,0.3851215,0.7930746
0.33570305,0.3891917,0.51708865
0.16201226,0.5201513,0.6678092
0.5209148,0.6166506,0.9651501
0.84471285,0.4605121,0.6477323
0.8293251,0.2191453,0.7726428
0.029731832,0.5539088,0.016470334
0.48348406,0.16000044,0.78981555
0.33466694,0.6372757,0.14382032
0.5806362,0.8702822,0.3795275
0.45876074,0.32545483,0.5223992
0.1867143,0.41065264,0.7342451
0.21753216,0.26578856,0.68448305
0.012108785,0.17752476,0.50406814
0.47317225,0.34873992,0.08881539
0.99423224,0.17365548,0.25702605
0.49662706,0.4824116,0.8757722
0.99463886,0.5614376,0.6939735
0.46514028,0.2191292,0.075092085
0.8194531,0.9008221,0.4956432
0.58787954,0.38026553,0.6459642
0.7337232,0.31614488,0.7077504
0.69942325,0.6142859,0.606416
0.27437922,0.42364416,0.5893258
0.46681115,0.45266134,0.74948764
0.45300558,0.18670182,0.34372163
0.11645642,0.03242026,0.30959257
0.29935724,0.7144157,0.3260303
0.36251748,0.33906528,0.8770585
0.04729046,0.7880042,0.86284447
0.46438295,0.47875893,0.86858124
0.62295216,0.9477864,0.9703129
0.6569365,0.87719655,0.73183995
0.09419932,0.64975077,0.758089
0.029629862,0.72860533,0.073722005
0.64313155,0.7622408,0.5031126
0.25930804,0.23274638,0.20593956
0.56839776,0.85764766,0.9264983
0.5135907,0.8626234,0.6950049
0.536174,0.36115706,0.11139369
0.8882875,0.31575498,0.87977284
0.8031795,0.39177027,0.9510107
0.6627255,0.11716249,0.86324596
0.07562662,0.14150706,0.5837503
0.17818643,0.66468936,0.7687059
0.43615943,0.6135336,0.16627155
0.4911082,0.33874685,0.17083742
0.3515027,0.16604225,0.10557981
0.24903627,0.16810374,0.3036544
0.85489404,0.34533954,0.46136788
0.49416745,0.34151193,0.97639084
0.4181353,0.98793685,0.4976244
0.27413455,0.46650213,0.9481632
0.71769446,0.01938104,0.5121966
0.5893751,0.99368155,0.59813315
0.1649609,0.16351981,0.18342014
0.28511775,0.9791786,0.77214426
0.9476739,0.7566937,0.9915192
0.7503744,0.7503118,0.14625655
0.5155204,0.50513315,0.5005393
0.81577027,0.047153976,0.892196
0.18622126,0.9823107,0.7922533
0.91200346,0.21981451,0.55764395
0.56371063,0.7240117,0.5517732
0.92262733,0.2878587,0.8173309
0.01771955,0.47965336,0.7737958
0.11217479,0.19137043,0.8351223
0.13215137,0.21825445,0.48162755
0.77018225,0.41964573,0.035467118
0.40685514,0.1305699,0.39368477
0.4334827,0.38146782,0.67677814
0.58535326,0.25494787,0.67409325
0.8785322,0.63476384,0.39769757
0.56782824,0.21257482,0.07946251
0.06666665,0.2942965,0.8584399
0.61494696,0.1547555,0.9900476
0.7704977,0.05378081,0.68130964
0.89921,0.9156164,0.52900875
0.058056917,0.9014588,0.40992817
0.70935833,0.3118132,0.16472471
0.1493662,0.94778013,0.97240114
0.22422957,0.65639275,0.5034958
0.5947595,0.82826215,0.4633437
0.1970658,0.9700374,0.025804063
0.20527233,0.17455141,0.29424465
0.28047898,0.02145636,0.7703983
0.06656619,0.812378,0.87385845
0.067420855,0.4091477,0.5610095
0.17998539,0.2408252,0.4503551
0.5041503,0.09546307,0.9131677
0.8443636,0.939162,0.29537356
0.9473715,0.48253247,0.2590263
0.6278148,0.9111623,0.8913644
0.34430143,0.19442248,0.8714231
0.26190242,0.11647263,0.5405853
0.31666273,0.7702819,0.74614465
0.4703486,0.1290736,0.9448804
0.5546935,0.4959071,0.554637
0.5365585,0.8232792,0.6464815
0.09392754,0.3556075,0.038831588
0.36770275,0.32612997,0.711211
0.43454292,0.06274605,0.4420299
0.49359763,0.82362974,0.80290544
0.17946923,0.026658054,0.88768965
0.8051013,0.221147,0.43407163
0.7559447,0.35265014,0.4760698
0.7002881,0.3883384,0.5359965
0.44812423,0.046682794,0.7477009
0.4029518,0.102168664,0.89885056
0.86743635,0.8220386,0.23338266
0.14982823,0.7392684,0.47930712
0.81992745,0.11799293,0.70723134
0.4751319,0.07929999,0.98216224
0.80630916,0.27556375,0.5136055
0.071259044,0.48171562,0.88319296
0.43519354,0.9130185,0.80298823
0.6699537,0.59119624,0.39303565
0.95212156,0.007947095,0.6342389
0.26669312,0.81588423,0.412931
0.32084724,0.5061995,0.9682166
0.7577694,0.81175697,0.1582655
0.2778547,0.42480877,0.20389567
0.7626594,0.034041945,0.82193846
0.8189673,0.0026729545,0.39565304
0.5032022,0.62235487,0.8238795
0.6199579,0.87459177,0.90936035
0.7157886,0.28326297,0.3454694
0.46382242,0.7640121,0.96790284
0.7464945,0.31390947,0.07095105
0.035588346,0.39084598,0.3760474
0.56838936,0.48028246,0.9428694
0.94577795,0.8060309,0.28411853
0.5651307,0.69948995,0.43099952
0.6337924,0.7788762,0.6003059
0.55377674,0.1822985,0.5719265
0.52437216,0.557655,0.91799784
0.10883565,0.07969845,0.276601
0.9579924,0.24284618,0.96739453
0.49611086,0.40113792,0.4833973
0.44607842,0.36688194,0.19828987
0.42018834,0.20798165,0.5503541
0.52825737,0.39557028,0.72615755
0.08988831,0.013374266,0.03874046
0.019557822,0.2530301,0.6111542
0.6453833,0.10466344,0.17795706
0.21607015,0.20060682,0.35675076
0.7162064,0.4130006,0.3701507
0.049066726,0.4351807,0.09512311
0.82350534,0.12589176,0.0115290815
0.691362,0.35148633,0.08559296
0.005486311,0.8103861,0.37039754
0.45821926,0.04541276,0.054994866
0.8964302,0.8283125,0.8397558
0.95245457,0.9614653,0.80413973
0.43554714,0.3702642,0.52318114
0.9189697,0.010589834,0.9024298
0.3067837,0.38997358,0.19198953
0.83149666,0.9884577,0.23749861
0.13092422,0.60027194,0.7925324
0.8964055,0.19813709,0.73527557
0.7543444,0.16822818,0.24710491
0.63183004,0.73236865,0.21133079
0.75164014,0.7588903,0.99683183
0.036036618,0.26676622,0.19817396
0.45633698,0.85535765,0.70842636
0.599693,0.39316157,0.6258533
0.9925657,0.111891344,0.137956
0.29024228,0.6442787,0.62856424
0.16332929,0.5626089,0.27282965
0.04334157,0.7069788,0.52292085
0.3415992,0.5143766,0.99705076
0.74844754,0.34843564,0.0014773166
0.5009598,0.30669048,0.3007222
0.59794796,0.5976537,0.6709854
0.72984606,0.84834355,0.6362351
0.14650759,0.6889728,0.59515697
0.2949975,0.6719403,0.4675749
0.60950303,0.9602679,0.5474405
0.7017931,0.32414576,0.801021
0.7205042,0.06389435,0.7790106
0.044700995,0.8911388,0.09464464
0.5164085,0.69044566,0.35317668
0.90743715,0.21799783,0.7159488
0.6651028,0.6763026,0.37985182
0.94617265,0.8026611,0.9109
0.8211489,0.5582064,0.7457533
0.87545764,0.9932681,0.87151945
0.011823668,0.96511936,0.15308337
0.32140568,0.89027923,0.2867274
0.22846161,0.55152404,0.2953161
0.30756295,0.86170405,0.6868933
0.96689856,0.54650617,0.6639068
0.6820421,0.97104025,0.047002807
0.7042301,0.68560916,0.8839642
0.654698,0.5438849,0.49454442
0.21287057,0.85645217,0.87611085
0.4433112,0.48240238,0.6683394
0.5225895,0.02782002,0.1587817
0.371457,0.38419783,0.94010967
0.8309725,0.8562277,0.42872497
0.9124433,0.9423603,0.35322276
0.93630457,0.1600849,0.46262133
0.7484844,0.1655248,0.6029867
0.8738929,0.2674503,0.13140999
0.55106235,0.9256064,0.2840434
0.21811682,0.95611095,0.5354446
0.24599962,0.67769915,0.31601572
0.8954324,0.9443057,0.93434924
0.9962946,0.5694192,0.7265781
0.5977347,0.42326885,0.898049
0.7050165,0.5873563,0.5147163
0.1369071,0.07925062,0.28072837
0.09405128,0.9095175,0.3356514
0.46603277,0.30534226,0.39131737
0.4075656,0.06632945,0.3785422
0.65025353,0.3745339,0.4734159
0.96794325,0.11635915,0.5577391
0.28794357,0.5380316,0.7012496
0.34515187,0.89298016,0.29749417
0.7170524,0.47233674,0.7998412
0.7449642,0.9925079,0.20234083
0.40943778,0.22687392,0.061634336
0.13756101,0.29889822,0.9269649
0.95996,0.34295845,0.3638801
0.7249313,0.42272082,0.53341836
0.39632723,0.1551748,0.17110603
0.34189835,0.090396956,0.9165209
0.8286847,0.70488894,0.5887415
0.48607686,0.9331022,0.81442213
0.42209375,0.70479864,0.5810239
0.67216504,0.08893783,0.9623779
0.9469157,0.5053969,0.434199
0.55345637,0.32089594,0.99316704
0.83310074,0.9940537,0.46292412
0.7497597,0.83649766,0.8773751
0.6456658,0.15687717,0.25933778
0.9007624,0.3336107,0.9991198
0.7853298,0.7307349,0.8798246
0.13922973,0.34390795,0.18862845
0.24608625,0.087487206,0.45744354
0.4941776,0.49332187,0.14408347
0.47182906,0.24880518,0.40548423
0.25437143,0.796652,0.9137136
0.30453816,0.0363127,0.4037607
0.61999327,0.94074625,0.8941963
0.8466841,0.8159711,0.37278008
0.99225444,0.34359035,0.3875885
0.8634003,0.55646783,0.52136743
0.10285897,0.64409894,0.1997036
0.80344313,0.007460389,0.02098853
0.9730003,0.035815243,0.4805215
0.46999508,0.8675997,0.53362817
0.134432,0.90898603,0.5146376
0.09667624,0.023259912,0.2541597
0.56335026,0.35572767,0.921668
0.5740575,0.054515123,0.6991388
0.63601667,0.5703471,0.5278071
0.5587664,0.093137406,0.8917947
0.59571517,0.32320324,0.023283347
0.41107693,0.22704299,0.80861646
0.4223679,0.16466969,0.9238638
0.9176313,0.050611887,0.40532118
0.021152578,0.51392543,0.708272
0.69987345,0.5250407,0.7730309
0.09232448,0.7872644,0.6265194
0.91022867,0.6922393,0.6520334
0.1499094,0.97591245,0.702067
0.3395844,0.5856693,0.15074417
0.110577025,0.54513323,0.6519806
0.42752892,0.23280735,0.29553127
0.61894083,0.08258493,0.5670093
0.14668293,0.9875664,0.44681934
0.0903019,0.34469712,0.40302554
0.4395246,0.56257,0.64176244
0.9738382,0.19900653,0.7885138
0.52281314,0.9262296,0.4448946
0.7205074,0.42097998,0.9210336
0.20704113,0.55223423,0.4146617
0.0654042,0.98090583,0.92752945
0.14361444,0.19118477,0.90458
0.8680984,0.17894003,0.19711809
0.06555734,0.7056182,0.57711333
0.65600854,0.61288786,0.7048249
0.6162961,0.48736653,0.6500163
0.099554464,0.5282693,0.25820166
0.20522685,0.989034,0.8701687
0.2920834,0.5463975,0.6485649
0.89642614,0.28010932,0.61575794
0.43441287,0.3146512,0.6513188
0.10077421,0.99572444,0.053958755
0.4145054,0.3535857,0.76642865
0.3115171,0.9425072,0.65805894
0.20922025,0.4436717,0.2635626
0.9260961,0.3524025,0.95238197
0.6574711,0.32062083,0.2067909
0.4619102,0.79358894,0.25473616
0.98979867,0.62227625,0.77873176
0.024827128,0.97377443,0.05760642
0.55727965,0.29089287,0.13102128
0.16417398,0.6188129,0.41110122
0.52227664,0.82206684,0.34445408
0.28403,0.9963293,0.98087186
0.57865363,0.7945265,0.23318996
0.91065437,0.44814187,0.63964427
0.9510706,0.22482711,0.15519704
0.61962134,0.7668391,0.83737963
0.6112423,0.12504964,0.99450517
0.9739066,0.7526258,0.57555115
0.6882743,0.48563135,0.059275143
0.6894123,0.47856885,0.28159326
0.4070037,0.41979238,0.8587612
0.42437047,0.9683205,0.41684964
0.25466603,0.9162883,0.70738804
0.8878943,0.43285564,0.76602983
0.25591788,0.28571358,0.96832216
0.32868233,0.9460656,0.30236813
0.47987264,0.5199878,0.5346838
0.5633713,0.33071962,0.4225037
0.9242164,0.6814605,0.26446256
0.27888405,0.4827841,0.49609125
0.5210857,0.5785216,0.6001339
0.76934016,0.98326486,0.8918555
0.38777977,0.80394423,0.5405313
0.4881872,0.5373919,0.959178
0.5477066,0.81763905,0.6604012
0.17362145,0.4029403,0.64740217
0.6113369,0.3952277,0.7169029
0.54745346,0.5526479,0.067291886
0.66006136,0.6931114,0.9976693
0.8158411,0.76470304,0.70684445
0.5109943,0.7374364,0.7849989
0.024227377,0.18054053,0.2559875
0.16068761,0.2210388,0.4589653
0.3052413,0.76267785,0.24148741
0.71468765,0.33072418,0.74854064
0.9290448,0.15175538,0.99903375
0.60519445,0.43770248,0.07272745
0.74505615,0.88636804,0.24949156
0.933596,0.08106464,0.3766111
0.45489746,0.25920656,0.5206724
0.061669562,0.43460527,0.54398745
0.8507739,0.049718525,0.6007059
0.7866496,0.5416261,0.091176115
0.8697829,0.59676695,0.8549014
0.6438091,0.9015118,0.80927455
0.61944455,0.099435195,0.97251385
0.059962526,0.7778348,0.019966628
0.39582446,0.45224255,0.25908688
0.24792469,0.6343485,0.104634635
0.6653487,0.48281014,0.0957321
0.59752,0.15130754,0.82568455
0.3442002,0.4903104,0.8726003
0.93674666,0.5133082,0.13300954
0.86479855,0.015436913,0.5320029
0.497642,0.09398786,0.45497474
0.9377753,0.071774855,0.6284951
0.16221583,0.5397831,0.82267076
0.43861145,0.14614126,0.99756444
0.7771906,0.07217013,0.39427283
0.17084213,0.037905287,0.7536718
0.6630353,0.774701,0.5521853
0.9141018,0.10528251,0.054144435
0.56565446,0.49251312,0.5055101
0.07662186,0.5106842,0.38380373
0.44418037,0.5538824,0.4921655
0.49838576,0.7351501,0.5374391
0.58860105,0.29395235,0.68962157
0.00837679,0.010022059,0.91611266
0.109738916,0.44492438,0.24980368
0.08824728,0.84218377,0.293724
0.0013181724,0.6220497,0.11658754
0.45348716,0.24012093,0.4762598
0.7767755,0.366442,0.13637412
0.079193994,0.98864275,0.91921127
0.76880306,0.3244648,0.33139926
0.20167974,0.26434016,0.23749122
0.26312244,0.5335988,0.40509558
0.6911473,0.6362008,0.42322224
0.8690531,0.6267006,0.2917022
0.04272162,0.72595876,0.2307704
0.20555681,0.30950266,0.734765
0.12697361,0.98493654,0.063866936
0.7088575,0.8166041,0.76025397
0.41605306,0.51216173,0.21689437
0.69933003,0.70262873,0.20039843
0.78407806,0.46206385,0.056977715
0.3370041,0.75372356,0.17415054
0.4980305,0.96665657,0.4156525
0.5393783,0.91489553,0.54679775
0.9156617,0.6565508,0.76183265
0.18195213,0.6983564,0.9939924
0.48943493,0.646285,0.17573252
0.87963057,0.40001947,0.24114642
0.30737358,0.84295154,0.86245465
0.5509743,0.0012480908,0.9204069
0.6864845,0.37411648,0.20864558
0.18409695,0.75353944,0.2961085
0.08278717,0.9883596,0.867379
0.367634,0.82800955,0.27199218
0.610176,0.1038447,0.49171424
0.9606487,0.60156983,0.1187058
0.7383256,0.78371775,0.9318513
0.2341,0.73554313,0.09938596
0.030191345,0.040603846,0.554441
0.88033724,0.138244,0.8839704
0.5230514,0.2775782,0.007225795
0.6629857,0.9998168,0.8970987
0.2361772,0.15498343,0.66838825
0.22224303,0.9405184,0.25390214
0.83098304,0.5823365,0.6764343
0.10047805,0.8564009,0.020705875
0.12021701,0.26513883,0.928974
